90.79
3876.png,1
4745.png,1
2939.png,1
659.png,1
1824.png,1
1976.png,1
1255.png,1
2005.png,1
1826.png,1
1201.png,0
1302.png,0
995.png,1
1914.png,1
1142.png,1
349.png,0
4355.png,1
478.png,1
377.png,0
3767.png,1
4634.png,1
3253.png,1
566.png,1
4917.png,1
881.png,1
643.png,1
4570.png,1
4214.png,1
487.png,1
3824.png,1
139.png,1
3547.png,1
1947.png,1
4594.png,1
3146.png,0
16.png,0
2919.png,1
225.png,1
1920.png,1
95.png,0
4783.png,1
3155.png,0
3232.png,1
2156.png,1
3042.png,1
3640.png,1
3664.png,1
1493.png,0
4456.png,1
1540.png,1
117.png,1
4419.png,1
1108.png,1
270.png,1
1656.png,1
3439.png,1
4022.png,1
4122.png,1
2321.png,0
2222.png,0
665.png,0
4842.png,1
2904.png,1
4611.png,1
4349.png,1
4870.png,0
1562.png,1
3938.png,1
3659.png,0
2297.png,1
2681.png,0
3891.png,1
450.png,1
966.png,1
513.png,1
3003.png,1
1590.png,1
1614.png,1
2511.png,1
1316.png,1
1244.png,1
2400.png,1
3222.png,1
3636.png,1
112.png,0
2653.png,1
1497.png,1
3558.png,1
4275.png,1
3453.png,1
1378.png,1
1810.png,1
737.png,1
3679.png,1
486.png,1
964.png,1
1980.png,1
2856.png,1
4474.png,0
2743.png,1
4992.png,1
1120.png,1
4472.png,1
325.png,1
4014.png,1
1184.png,1
3598.png,1
1556.png,1
3021.png,1
469.png,1
2024.png,1
2195.png,1
23.png,1
2269.png,1
1888.png,0
3102.png,1
857.png,1
3431.png,1
2736.png,1
4612.png,0
4998.png,1
3343.png,1
3735.png,1
2601.png,1
4735.png,1
4042.png,1
380.png,1
2701.png,0
3907.png,1
3989.png,0
1726.png,1
2984.png,1
1247.png,1
2490.png,0
587.png,1
1089.png,1
951.png,1
918.png,1
3485.png,1
3490.png,0
1795.png,1
2176.png,0
706.png,1
4805.png,1
4125.png,1
2929.png,1
3757.png,1
2657.png,1
3237.png,1
1804.png,1
1969.png,1
4847.png,1
1865.png,0
581.png,1
2381.png,1
4568.png,1
1146.png,1
3955.png,0
373.png,1
3423.png,1
1915.png,0
4596.png,1
980.png,1
782.png,1
4999.png,1
4365.png,1
263.png,1
555.png,1
4110.png,1
1407.png,1
3471.png,1
4363.png,1
273.png,1
3791.png,1
794.png,1
708.png,1
1143.png,1
2819.png,1
4627.png,0
3584.png,0
906.png,1
1639.png,1
2433.png,1
4197.png,1
2015.png,1
1940.png,0
4387.png,1
1083.png,1
1819.png,1
4431.png,1
3568.png,1
3600.png,0
1861.png,1
3798.png,1
2384.png,1
1359.png,1
2816.png,1
645.png,1
3685.png,1
3753.png,1
2311.png,1
3210.png,1
3315.png,1
4057.png,1
2971.png,1
4436.png,1
1231.png,1
4983.png,1
567.png,1
3201.png,1
2790.png,1
4304.png,1
1505.png,1
1044.png,1
3396.png,1
4698.png,0
721.png,1
1740.png,1
1532.png,1
4292.png,1
4251.png,1
1106.png,1
488.png,1
381.png,1
2049.png,1
421.png,1
4648.png,1
2370.png,0
2854.png,0
4940.png,1
914.png,1
2039.png,1
3634.png,1
162.png,1
3048.png,1
4535.png,0
1800.png,1
4760.png,1
3533.png,1
4021.png,1
806.png,1
2004.png,0
559.png,1
654.png,1
3539.png,1
1450.png,1
3959.png,1
2442.png,1
1218.png,1
3408.png,1
1396.png,1
4517.png,0
3880.png,1
285.png,1
4121.png,1
3213.png,1
786.png,1
3758.png,1
3137.png,1
2728.png,1
849.png,0
3682.png,1
3374.png,1
3296.png,1
969.png,1
2845.png,1
3926.png,1
2066.png,1
1468.png,1
4779.png,0
1295.png,1
4203.png,1
2377.png,1
901.png,1
2186.png,1
3082.png,0
4938.png,1
4512.png,1
33.png,1
4093.png,1
1523.png,1
2309.png,1
3154.png,1
3241.png,0
422.png,1
740.png,1
3254.png,1
4390.png,1
4901.png,1
300.png,1
4345.png,1
742.png,1
2804.png,1
1398.png,0
2753.png,1
4013.png,0
1442.png,1
3928.png,0
4555.png,1
1154.png,1
4018.png,1
3714.png,1
3952.png,0
3611.png,1
938.png,1
4167.png,1
4158.png,1
1388.png,1
4781.png,1
189.png,1
529.png,1
47.png,1
1152.png,1
4295.png,0
704.png,1
3903.png,1
1597.png,1
1461.png,1
547.png,1
2677.png,1
2815.png,1
3128.png,0
766.png,1
3010.png,1
4566.png,1
3083.png,1
494.png,1
298.png,1
1405.png,1
4879.png,0
3196.png,1
802.png,1
2795.png,1
2675.png,1
4693.png,1
304.png,1
2342.png,1
4687.png,1
655.png,0
1772.png,1
3806.png,1
1150.png,1
4215.png,1
3741.png,1
2684.png,1
186.png,1
1625.png,0
2194.png,0
2178.png,1
3293.png,0
311.png,1
2228.png,0
3325.png,1
164.png,1
3295.png,1
877.png,1
2632.png,1
4257.png,0
436.png,1
4822.png,1
618.png,1
4993.png,1
2825.png,1
353.png,1
1890.png,1
2631.png,1
2974.png,0
2627.png,0
1718.png,1
2513.png,0
1266.png,1
656.png,1
3344.png,1
3040.png,0
1352.png,1
3577.png,1
2897.png,0
967.png,1
4589.png,0
732.png,1
1482.png,1
4358.png,1
1457.png,1
4974.png,1
204.png,1
3973.png,0
632.png,1
3616.png,1
809.png,1
447.png,1
1852.png,1
