100.0
1889.png,1
1934.png,1
1784.png,1
4791.png,0
4720.png,1
1644.png,1
3202.png,0
683.png,0
3444.png,1
1275.png,1
3217.png,1
1670.png,0
3423.png,1
4322.png,0
671.png,0
1334.png,0
793.png,0
13.png,1
4217.png,0
3348.png,1
103.png,0
1924.png,1
2746.png,0
2034.png,1
2051.png,1
2071.png,0
1155.png,0
2390.png,0
1606.png,0
2743.png,0
1375.png,1
2144.png,0
4468.png,0
2483.png,1
4381.png,1
3027.png,0
2377.png,1
1474.png,0
3988.png,1
4332.png,1
3696.png,0
1099.png,1
2827.png,1
4997.png,1
1174.png,1
2559.png,0
3855.png,1
1303.png,0
4182.png,0
742.png,0
636.png,1
4579.png,0
1363.png,1
2511.png,1
1688.png,0
4116.png,0
81.png,1
3147.png,0
2744.png,0
4318.png,1
3494.png,0
2962.png,1
101.png,1
4359.png,1
4873.png,1
4208.png,0
932.png,1
2927.png,0
2816.png,1
3568.png,1
3955.png,1
634.png,0
3787.png,0
834.png,0
1392.png,1
2472.png,1
1646.png,0
2632.png,1
1661.png,0
434.png,0
521.png,1
1754.png,1
2203.png,0
90.png,1
3768.png,1
17.png,0
1232.png,0
2723.png,1
3779.png,0
1075.png,0
4602.png,0
4889.png,0
246.png,1
71.png,0
1332.png,0
675.png,1
1343.png,1
4799.png,1
4747.png,1
4829.png,0
194.png,0
533.png,1
2168.png,0
29.png,0
4300.png,1
1078.png,1
2496.png,0
1258.png,1
3651.png,1
1830.png,0
491.png,0
3290.png,0
3060.png,1
361.png,0
3871.png,1
4609.png,1
4388.png,0
4590.png,0
877.png,1
4203.png,0
3908.png,1
4929.png,1
4426.png,0
3609.png,0
1832.png,1
4663.png,1
4115.png,1
3749.png,1
4356.png,0
654.png,0
851.png,0
3154.png,0
3655.png,1
2793.png,1
2223.png,1
4561.png,0
170.png,1
77.png,0
733.png,1
3223.png,0
1138.png,0
2936.png,0
2718.png,0
2334.png,0
1028.png,0
2445.png,0
4136.png,0
1618.png,0
4382.png,0
3351.png,0
3500.png,0
2323.png,1
2096.png,0
1067.png,1
139.png,1
4505.png,1
52.png,1
1298.png,0
2121.png,0
4102.png,0
1979.png,1
1755.png,1
2548.png,0
541.png,0
1565.png,1
715.png,0
2914.png,1
4173.png,0
2661.png,0
369.png,0
1428.png,0
131.png,0
3638.png,0
2228.png,1
3199.png,1
1243.png,1
2077.png,1
88.png,1
3125.png,1
1359.png,0
3857.png,1
3615.png,0
1871.png,0
2346.png,1
100.png,1
2497.png,1
4632.png,1
1652.png,0
4128.png,1
775.png,1
3309.png,1
854.png,0
1829.png,0
3885.png,0
32.png,0
1718.png,1
1231.png,0
4580.png,1
2564.png,0
4328.png,1
1985.png,1
3112.png,1
800.png,1
1974.png,1
2580.png,1
438.png,0
1010.png,0
1804.png,0
2644.png,1
3562.png,0
163.png,0
2451.png,1
281.png,1
1102.png,0
2041.png,1
3666.png,1
186.png,1
4088.png,0
1090.png,0
2666.png,0
1555.png,1
4303.png,0
4938.png,0
351.png,0
3769.png,1
2142.png,0
1544.png,1
3753.png,0
1839.png,1
3540.png,1
662.png,0
3602.png,1
963.png,1
3083.png,0
2761.png,0
1937.png,0
567.png,0
1520.png,0
330.png,1
795.png,1
1079.png,1
899.png,0
4811.png,1
3881.png,1
1573.png,1
2147.png,1
4971.png,0
980.png,0
4655.png,0
1525.png,1
1498.png,1
958.png,0
814.png,1
2618.png,0
4360.png,0
576.png,0
2650.png,0
504.png,0
2732.png,0
254.png,1
1168.png,0
3942.png,1
2150.png,0
4299.png,1
3030.png,0
4548.png,1
1005.png,1
1177.png,0
2514.png,0
3353.png,0
1922.png,0
4005.png,1
1126.png,0
2931.png,0
798.png,0
2568.png,1
3642.png,1
853.png,0
3735.png,0
4531.png,1
701.png,0
3316.png,1
4957.png,0
1037.png,0
726.png,0
481.png,0
1678.png,0
1209.png,0
3173.png,1
4672.png,0
2062.png,1
1295.png,1
2133.png,0
4410.png,1
942.png,1
628.png,1
3952.png,1
632.png,0
3966.png,0
1161.png,0
4763.png,0
2998.png,1
3973.png,0
2658.png,0
3236.png,1
1509.png,0
124.png,0
2531.png,0
1947.png,1
272.png,1
2257.png,0
2271.png,0
3773.png,0
2474.png,0
3426.png,0
4014.png,1
4808.png,1
2094.png,1
3093.png,0
3354.png,0
2706.png,1
3055.png,0
2945.png,0
1279.png,1
3399.png,1
2781.png,1
3411.png,1
4758.png,0
2195.png,1
3616.png,0
3861.png,1
1049.png,0
1625.png,1
3640.png,0
4555.png,1
4180.png,0
2646.png,0
2387.png,1
2792.png,0
1575.png,1
2407.png,1
1513.png,1
247.png,0
204.png,0
3203.png,0
3983.png,0
1129.png,0
1883.png,0
3818.png,1
1016.png,0
159.png,0
1733.png,0
3405.png,1
2961.png,1
3277.png,1
4596.png,0
1628.png,1
3092.png,0
4052.png,1
2270.png,0
335.png,0
3924.png,0
2689.png,0
1601.png,1
456.png,1
3344.png,0
470.png,0
424.png,1
1137.png,1
480.png,1
3469.png,1
1835.png,1
3784.png,1
495.png,1
164.png,0
321.png,0
4940.png,1
1709.png,0
4978.png,0
3204.png,0
472.png,0
2711.png,1
181.png,1
3527.png,1
1995.png,1
3895.png,0
3577.png,1
4056.png,0
225.png,1
4274.png,0
904.png,0
2771.png,0
555.png,1
3317.png,1
4598.png,0
4998.png,1
4486.png,1
1963.png,0
211.png,0
2913.png,0
3472.png,0
549.png,1
4963.png,0
4994.png,1
3884.png,0
463.png,1
2151.png,1
616.png,1
2004.png,0
3554.png,1
2877.png,0
2454.png,1
233.png,1
4354.png,1
3211.png,1
4238.png,1
4768.png,1
4862.png,0
3570.png,0
347.png,0
2154.png,0
3656.png,1
2930.png,0
3042.png,0
2768.png,0
2467.png,0
462.png,0
3833.png,0
1196.png,1
664.png,0
128.png,1
4503.png,0
4802.png,0
2225.png,1
2016.png,1
1571.png,1
4684.png,1
4648.png,1
1882.png,0
4566.png,1
1171.png,0
196.png,0
4461.png,1
1753.png,1
1973.png,1
4966.png,0
331.png,1
602.png,1
1986.png,1
2686.png,0
1006.png,1
2668.png,0
4018.png,1
3427.png,1
3976.png,0
3670.png,1
2163.png,0
2444.png,1
3799.png,0
1015.png,0
1806.png,0
2858.png,0
2750.png,1
1488.png,0
1262.png,0
4709.png,0
162.png,0
1159.png,0
1583.png,1
666.png,0
1971.png,0
3916.png,0
1821.png,0
2069.png,0
2987.png,0
2131.png,0
2656.png,0
1714.png,1
4749.png,1
1045.png,1
1518.png,1
1734.png,0
1296.png,1
3763.png,0
3144.png,0
2149.png,0
3021.png,0
3262.png,0
905.png,0
4024.png,0
1150.png,0
2759.png,0
339.png,0
1453.png,1
3169.png,1
4658.png,0
1241.png,0
659.png,1
2630.png,0
2884.png,0
3710.png,1
1389.png,0
1537.png,1
1767.png,1
1447.png,0
1954.png,1
4304.png,0
2807.png,0
141.png,0
1128.png,1
4415.png,0
1880.png,1
2052.png,1
1505.png,0
1945.png,0
1950.png,0
1087.png,0
4029.png,1
3515.png,1
2739.png,0
1887.png,1
2848.png,0
1891.png,0
3610.png,1
2603.png,0
3152.png,0
3514.png,0
1559.png,1
3621.png,0
4376.png,1
454.png,0
1949.png,1
990.png,0
752.png,0
232.png,0
4402.png,1
4727.png,1
3686.png,0
3313.png,0
1564.png,0
2607.png,0
696.png,1
828.png,0
2545.png,1
735.png,1
1977.png,0
1085.png,0
4290.png,1
1501.png,0
976.png,0
1749.png,0
2811.png,1
2512.png,1
1551.png,0
1459.png,0
1132.png,1
4854.png,0
4269.png,0
4149.png,1
1983.png,0
2282.png,0
3306.png,1
977.png,1
1193.png,0
3550.png,0
1142.png,1
3860.png,0
4195.png,0
3837.png,1
3071.png,0
1543.png,0
4805.png,0
4130.png,0
2897.png,0
3969.png,0
2440.png,0
1282.png,1
3582.png,0
4256.png,0
4837.png,1
4964.png,0
2510.png,1
3190.png,0
2245.png,0
473.png,0
2254.png,1
1870.png,1
1672.png,0
2246.png,1
3521.png,0
2779.png,1
4500.png,0
4896.png,1
1788.png,0
553.png,0
3346.png,1
1612.png,1
274.png,1
243.png,1
1732.png,0
3333.png,0
4692.png,0
2335.png,0
4856.png,1
3927.png,1
2726.png,1
2393.png,0
1736.png,1
1641.png,1
2810.png,1
4700.png,1
2748.png,0
4850.png,1
4965.png,0
4574.png,1
3343.png,0
2192.png,0
515.png,1
56.png,1
2003.png,0
727.png,1
2347.png,0
112.png,0
884.png,0
3738.png,0
4594.png,0
3997.png,0
279.png,1
2760.png,0
317.png,0
573.png,1
4198.png,0
2705.png,0
1557.png,1
3039.png,0
1179.png,1
448.png,1
4483.png,1
4469.png,0
3195.png,1
135.png,0
2872.png,0
3657.png,1
2000.png,1
214.png,0
3737.png,0
4836.png,0
703.png,0
1018.png,1
1274.png,0
1858.png,0
2857.png,1
2318.png,0
