99.12
2513.png,0
2451.png,0
2194.png,0
1314.png,0
2433.png,0
1706.png,1
1604.png,0
2329.png,1
531.png,1
1361.png,0
431.png,0
2041.png,0
3195.png,0
4797.png,0
39.png,0
2705.png,0
1069.png,0
315.png,1
3026.png,0
4684.png,0
1000.png,0
4406.png,0
2637.png,0
651.png,0
223.png,0
1739.png,1
2604.png,0
177.png,0
3862.png,1
1691.png,0
2815.png,0
3150.png,1
4373.png,0
2697.png,0
3381.png,0
2104.png,0
2905.png,0
3017.png,0
1384.png,0
2819.png,0
4655.png,1
2501.png,0
1525.png,0
4471.png,0
4224.png,0
2873.png,0
87.png,0
897.png,1
838.png,0
3979.png,0
3563.png,1
3703.png,0
1713.png,0
2623.png,1
3286.png,1
4871.png,1
1771.png,0
1805.png,0
1169.png,1
3153.png,0
2428.png,0
459.png,0
1099.png,0
438.png,1
98.png,0
1932.png,0
786.png,1
500.png,0
2524.png,1
4290.png,0
4403.png,0
1156.png,0
3887.png,0
2633.png,0
1057.png,0
4895.png,1
4152.png,0
3707.png,0
1595.png,0
3891.png,0
3356.png,0
2148.png,0
1600.png,0
3616.png,1
774.png,0
1399.png,0
3664.png,1
60.png,0
3208.png,0
1627.png,0
3742.png,0
1126.png,1
3146.png,1
2821.png,0
4158.png,0
789.png,0
2344.png,1
4802.png,1
4701.png,0
376.png,0
2911.png,0
2965.png,1
2839.png,0
1001.png,0
2181.png,0
2401.png,0
2679.png,1
1714.png,0
677.png,1
2459.png,0
487.png,1
4969.png,1
3573.png,1
3473.png,0
474.png,0
306.png,0
321.png,0
4601.png,1
3227.png,1
2318.png,1
3764.png,0
241.png,0
2848.png,0
1683.png,0
1893.png,0
4285.png,1
2669.png,1
709.png,0
2130.png,0
2124.png,0
2205.png,1
1591.png,0
4855.png,0
3550.png,0
4610.png,0
3902.png,1
2757.png,1
3818.png,1
2338.png,1
1383.png,1
75.png,1
2868.png,0
4682.png,0
56.png,0
3847.png,0
3759.png,1
262.png,0
1005.png,0
3481.png,0
3994.png,0
231.png,0
3827.png,0
4883.png,1
4411.png,0
3406.png,0
603.png,0
1460.png,1
2959.png,0
528.png,1
464.png,0
4859.png,0
99.png,0
564.png,0
3205.png,1
468.png,1
496.png,1
562.png,0
1676.png,1
423.png,0
3933.png,0
95.png,0
4592.png,1
621.png,0
4155.png,0
795.png,0
3368.png,0
1130.png,1
2509.png,0
538.png,0
394.png,0
3807.png,1
3210.png,0
1432.png,1
4853.png,0
3295.png,1
1694.png,0
980.png,0
1322.png,0
406.png,0
3631.png,0
867.png,0
493.png,0
2947.png,0
1725.png,0
3541.png,1
4623.png,0
4196.png,0
2219.png,0
3816.png,0
4931.png,0
736.png,0
3291.png,0
4022.png,1
250.png,0
2506.png,1
1284.png,1
2129.png,0
1843.png,1
2956.png,1
4978.png,1
4749.png,0
2328.png,0
4321.png,0
3624.png,1
2184.png,1
3462.png,0
4820.png,0
4694.png,0
1829.png,0
4122.png,0
3091.png,0
1882.png,1
4951.png,0
3653.png,0
3079.png,0
3850.png,0
851.png,0
3745.png,0
2834.png,1
3651.png,0
4156.png,0
1483.png,0
3538.png,0
343.png,1
2589.png,1
3487.png,1
1488.png,0
3646.png,0
400.png,0
1581.png,0
4361.png,0
4619.png,1
3615.png,1
2349.png,0
4683.png,0
3753.png,1
4799.png,0
2613.png,0
2634.png,0
922.png,1
4042.png,1
168.png,0
2024.png,0
1785.png,0
4758.png,1
1046.png,0
2606.png,1
4975.png,1
1532.png,0
105.png,1
2813.png,0
1074.png,1
210.png,0
4326.png,0
1821.png,0
3173.png,0
620.png,0
2847.png,1
385.png,1
2326.png,0
3859.png,0
2984.png,0
1672.png,1
1470.png,1
2710.png,0
1654.png,0
2529.png,0
1711.png,1
1189.png,0
2036.png,1
3990.png,0
3431.png,0
3983.png,0
208.png,0
1879.png,1
3854.png,0
2587.png,1
2471.png,1
478.png,0
4005.png,0
4459.png,1
1453.png,0
1677.png,0
3159.png,1
3092.png,0
3032.png,0
2084.png,0
4827.png,0
2736.png,0
4939.png,1
22.png,0
978.png,0
4972.png,0
1877.png,0
2630.png,0
2096.png,1
3292.png,0
80.png,1
4742.png,1
4456.png,0
4078.png,1
4703.png,0
1583.png,0
3379.png,0
1402.png,1
23.png,0
3138.png,0
2157.png,0
4561.png,0
3435.png,0
1007.png,0
2305.png,1
2455.png,0
3796.png,0
3142.png,0
4847.png,0
3433.png,0
3879.png,0
2167.png,0
4774.png,1
1589.png,1
4167.png,0
4677.png,0
3839.png,0
1143.png,1
3436.png,0
2141.png,0
396.png,0
4418.png,0
2331.png,0
2280.png,0
4690.png,0
1755.png,0
1465.png,1
907.png,0
655.png,0
3749.png,0
1619.png,1
3632.png,0
1774.png,0
4810.png,1
4560.png,1
1484.png,1
322.png,0
4668.png,0
263.png,0
4621.png,0
1588.png,0
760.png,1
2147.png,0
1166.png,0
883.png,0
1969.png,0
4688.png,0
1050.png,0
4018.png,0
3306.png,0
3139.png,1
4212.png,1
37.png,0
1210.png,0
803.png,0
3331.png,0
4671.png,0
3242.png,0
1022.png,0
3912.png,0
3752.png,0
1930.png,0
2277.png,0
1799.png,0
3110.png,0
3184.png,0
3033.png,0
2341.png,0
713.png,0
3378.png,0
804.png,0
558.png,0
4134.png,1
1250.png,0
1320.png,0
3160.png,0
172.png,0
2638.png,0
3930.png,0
277.png,0
1841.png,0
2582.png,0
996.png,1
2423.png,0
1559.png,1
3509.png,0
4890.png,0
830.png,1
4775.png,0
2038.png,0
2358.png,1
4837.png,0
4891.png,1
1455.png,0
66.png,1
1382.png,0
1542.png,0
2628.png,0
3187.png,0
3294.png,0
3911.png,0
601.png,0
2862.png,0
631.png,0
3193.png,0
2123.png,1
2879.png,0
2394.png,0
2214.png,1
595.png,1
1929.png,0
823.png,1
1777.png,1
1523.png,1
2599.png,0
1049.png,1
4570.png,0
3508.png,0
2565.png,0
523.png,0
3056.png,0
4140.png,1
1418.png,1
1892.png,0
2295.png,1
236.png,0
707.png,0
4240.png,0
3465.png,0
3106.png,0
3642.png,0
2100.png,0
3883.png,0
184.png,1
3301.png,0
2970.png,0
2792.png,0
2434.png,0
4721.png,1
1444.png,0
3647.png,0
1656.png,0
3103.png,0
2718.png,1
3251.png,0
3321.png,0
2505.png,0
4538.png,0
2346.png,0
1802.png,0
234.png,1
845.png,0
4441.png,1
2552.png,1
831.png,0
3485.png,0
2222.png,0
3661.png,0
3534.png,0
140.png,0
298.png,0
2232.png,0
4574.png,0
3630.png,0
1865.png,0
2174.png,0
1563.png,0
4023.png,0
1452.png,0
1472.png,0
3708.png,1
3276.png,0
2702.png,0
1778.png,0
1801.png,0
667.png,1
4854.png,0
1831.png,0
2126.png,0
3215.png,0
4423.png,0
4712.png,1
2989.png,0
4116.png,0
1333.png,0
3233.png,0
1095.png,1
3180.png,0
4115.png,0
955.png,1
4919.png,0
2015.png,0
1569.png,0
